circID,Beta,StdErr,Pval,BH_adjPval
circ1857,0.001697648165690613,0.0021165060381325342,0.42478607972794213,0.870018248671684
circ18587,0.004452192748592916,0.004778011523824957,0.35413796564514943,0.8452411764392322
circ18605,0.0097248844859042,0.005743889049502865,0.09418991976176812,0.7072466997003033
circ18608,-0.014242613470602286,0.011676140972654394,0.22599363600949696,0.7828537717976038
circ1867,0.006802830105898829,0.017471348021130297,0.6979992212343408,0.9366755687768398
circ18682,-0.004915036712638548,0.004259524550492709,0.2518557523811763,0.8164131422753726
circ18685,0.001918683929201074,0.018582423538343256,0.9180115495379204,0.990207210840241
circ18730,-7.505740287961292e-4,0.0017396755691163023,0.6672635513150637,0.9366755687768398
circ18763,-0.002783348586050273,0.0055927577863275355,0.6200325255596495,0.9296102929182863
circ18795,-0.02107564574853527,0.01862441504372867,0.26105574302906775,0.824369180271871
circ18798,-0.007677452340435549,0.019150238301199458,0.6895192586311077,0.9366755687768398
circ18804,-0.0013320348158954737,0.020917769277795272,0.9493784758358743,0.9924127811991401
circ18820,0.012176632478824324,0.012915093231196419,0.3485082888862817,0.8452411764392322
circ18861,0.014997011395032548,0.018204390426824625,0.4124068581103538,0.8605339952696359
circ18873,0.0077416023224756636,0.011448448189997405,0.5007847030397978,0.8840822159864296
circ18893,0.006650071159468254,0.013978179329424632,0.6355047162718586,0.9366755687768398
circ18914,0.019801244506499484,0.01584052655344235,0.21479909991723797,0.7716480053363823
circ18935,-0.0013519304306987138,0.0035666937850983432,0.705623852079557,0.9384708697670395
circ18942,0.0015338013177038352,0.004104530876669741,0.7095915626156875,0.939925756426143
circ18968,-0.003569182484513726,0.003948032868019089,0.36859031562277067,0.8452411764392322
circ18988,0.02555008465660844,0.035682503838837566,0.47597668211542554,0.8840822159864296
circ18992,2.739728367940582e-4,0.0011267765104628297,0.8084910829809774,0.9647003984984427
circ18993,2.739728367940582e-4,0.0011267765104628297,0.8084910829809774,0.9647003984984427
circ19013,-5.352759671189833e-4,0.0039215027044145765,0.8917584107520589,0.9824580042178235
circ19134,0.0036996806987827863,0.0036592855221680735,0.31493607508696836,0.844628293467569
circ19195,-0.019454281260693526,0.012747598618081142,0.1307834002816903,0.7117141091694561
circ192,0.0032926288332484365,0.006139007235828578,0.5931544220521066,0.9205077721153834
circ19205,0.002358238383254251,0.0027640851626905857,0.39601970868148795,0.8556040464547053
circ19215,0.011267357801526911,0.01475330052467316,0.4472009903398433,0.8734218653405886
circ19323,-0.024579310551238395,0.025843395445329993,0.3443217307194699,0.8452411764392322
circ19330,0.06017221390122865,0.036782986368644015,0.10565343970828908,0.7072466997003033
circ19332,-0.012831038376711883,0.02593237703469507,0.6220567469827715,0.9313278980250533
circ19368,0.00979771803609662,0.027732157488096827,0.7247607401190035,0.9444986076968053
circ19375,-0.0036673680610598823,0.0047870201440168006,0.44578617716320623,0.8734218653405886
circ19392,-0.0044126680270960665,0.009010377199654645,0.6256156291859188,0.93477279683619
circ19394,0.0060668146744174535,0.007346558032281107,0.4112828708628613,0.8602206496437207
circ19424,0.0073487046653432,0.007867624871111192,0.3529908346204862,0.8452411764392322
circ19425,0.0073487046653432,0.007867624871111192,0.3529908346204862,0.8452411764392322
circ19427,0.005090152310789183,0.0037935635703611743,0.1833246423376193,0.7716480053363823
circ19428,0.005090152310789183,0.0037935635703611743,0.1833246423376193,0.7716480053363823
circ1944,0.002221951159142446,0.0029667296554338743,0.45600080585276226,0.8740702607665968
circ195,5.597237205206434e-4,5.306845285140865e-4,0.2946138729380309,0.8365187592633876
circ1952,0.01233235761267626,0.013876120727596756,0.37670768346102934,0.8452411764392322
circ19525,-0.0062957461055604715,0.013445362104147755,0.6408355365408582,0.9366755687768398
circ19548,-0.007609273437909073,0.011006251420652379,0.4912690881753915,0.8840822159864296
circ1955,-0.007803115866085225,0.014356481092016432,0.5882248333041494,0.9164234645363916
circ19575,0.002647564043137257,0.003677930524783384,0.4736386072465373,0.8840822159864296
circ19586,0.02346749883421694,0.017739109919468952,0.18949379510005504,0.7716480053363823
circ19590,0.004443758898087124,0.004595033836862706,0.3363142534443918,0.8452411764392322
circ196,-0.0010717897018648335,0.002961128910085811,0.7183069910730255,0.9436811673448331
circ19626,0.0014649005156943382,0.002070796399188727,0.4812937870072641,0.8840822159864296
circ19627,6.22639344902494e-4,0.0018354393696658352,0.7352919571654994,0.9484266428784958
circ19637,0.007469967352938879,0.004097593485810395,0.07190186144761772,0.7045474145497497
circ19647,-3.0634742922996185e-4,0.0038091708288723954,0.9360939201018493,0.9924127811991401
circ1969,0.009218882912243095,0.008383671810942891,0.27467542304920295,0.824369180271871
circ1970,0.001927386416219088,0.004395429958484236,0.6621647031276279,0.9366755687768398
circ19720,-0.012292508249935335,0.006897681833317381,0.07838654048066902,0.7072466997003033
circ19757,0.0021985413813487226,0.004196775160061401,0.6017688884458354,0.921784713515297
circ19853,0.008302185782023262,0.007760572156752266,0.28781490210251615,0.8280663533800986
circ19865,0.055774348496400505,0.044844202741723814,0.21709806706367704,0.7716480053363823
circ19874,0.026266790979697884,0.020175988942515873,0.19655774845683127,0.7716480053363823
circ199,-4.1460860350135556e-4,0.003163476297563263,0.896044147372738,0.9827708852694653
circ19912,0.00894737278671095,0.00814296216440392,0.2750385236265864,0.824369180271871
circ1994,0.011565681782193223,0.008098096753286793,0.15698719504338343,0.7513038554751993
circ19960,0.003103437473518647,0.010716070909469534,0.7728399616154908,0.9641191954681365
circ19972,0.004133763878947017,0.004278054534621824,0.33671524256164376,0.8452411764392322
circ19975,0.007916161209148691,0.008189348276460895,0.3365316489601402,0.8452411764392322
circ19976,0.00833806342458529,0.005913433914583742,0.16227004453691085,0.7513038554751993
circ20012,0.007028125791969312,0.0021474780142917487,0.0015535054553052832,0.5539851768516652
circ20059,0.0013868969369553567,0.0011784694994829794,0.24261427259079563,0.8041985928632528
circ20064,0.0013362951791082358,0.006727067025932432,0.8430265794184745,0.9693803723731477
circ20083,0.0012685429633556638,0.0017110100037090676,0.4605435187593274,0.8784154236713472
circ20106,0.08269182047308084,0.05028790372663439,0.10388281846604494,0.7072466997003033
circ20148,0.0037420045575511855,0.017968498938025754,0.8355411484917317,0.9693803723731477
circ20158,-0.013126898321035273,0.025135966445407543,0.6028973169763348,0.9221806002812624
circ20161,0.016659675751454123,0.006927446824468278,0.0184021094826417,0.6202204212480197
circ20175,0.0032731386171768206,0.00415759339865017,0.4333675804704237,0.870018248671684
circ202,0.0014671094646315293,0.003997565971475941,0.7145525329570637,0.9425238539088585
circ20293,0.004091242537489108,0.009434146539596287,0.6656580843143904,0.9366755687768398
circ20314,0.02798901579159453,0.027187398740018746,0.3062426129042274,0.8428014471964042
circ20322,7.272272292449534e-4,0.00238655510017923,0.7613434006063684,0.9547326019048328
circ20353,8.780628028168497e-4,0.002687094903355387,0.7446642433509936,0.9484266428784958
circ20367,-0.001142289659052501,0.00643084827722907,0.859449023087199,0.9693803723731477
circ20402,0.0024948773057331774,0.0038401292780350983,0.517689251946821,0.8906877237700902
circ20416,6.019707044336704e-5,0.006658739140824802,0.9928086679002219,1
circ20418,-3.66321664418744e-4,0.003563845832996448,0.9183789292747543,0.990207210840241
circ20457,0.005284432865167985,0.0059174101608655055,0.3744223655156118,0.8452411764392322
circ20464,0.004617664509389034,0.0016845548740558917,0.007495273473037855,0.570596263638896
circ20470,-0.0025760667489094402,0.0043087019285560765,0.5515509646924277,0.9051679003536066
circ20539,-0.0015143734413078337,0.002616822360418433,0.5643540177397894,0.9095684976701147
circ2054,0.0025262902663208985,0.0029240593778033412,0.39009605532434233,0.8556040464547053
circ2055,-0.046966649902947966,0.036287976848384945,0.19915971968710117,0.7716480053363823
circ20567,0.003525768695691547,0.006883242512128513,0.6098539160468255,0.9261391848275574
circ20583,0.014546289935576908,0.015277279351509796,0.34378457840221344,0.8452411764392322
circ2059,0.008655894455934638,0.006221569318298973,0.16786106502695472,0.7539522412227626
circ206,-3.6983346168837386e-4,8.6652942054125e-4,0.670631128126306,0.9366755687768398
circ20604,0.0962554994998021,0.040348562911946,0.019328135195916023,0.6202204212480197
circ20629,0.04118523141054763,0.031207645409990842,0.19055839962040827,0.7716480053363823
circ20644,0.0011367061933598962,0.004709706449308284,0.8098760660057188,0.9647003984984427
circ20656,0.030506306372013254,0.02179579632924795,0.16534715897883226,0.7513038554751993
circ2066,-0.007970509908911058,0.004807212822393996,0.10108608513189851,0.7072466997003033
circ20689,-0.006210893499994373,0.00882277204432408,0.483426978330855,0.8840822159864296
circ207,0.0016973849647931838,0.0020561502064715726,0.41144515978242113,0.8602206496437207
circ20763,0.006729185991252706,0.006913724346992994,0.33322813758369396,0.8452411764392322
circ20768,-0.004565636875782905,0.01589837224405552,0.7746930112992044,0.9641191954681365
circ20830,0.005746184547343954,0.006504477160166349,0.3795611320613911,0.8452411764392322
circ20839,0.007008394740306573,0.009451283498141711,0.4604661890121272,0.8784154236713472
circ2085,-0.004838344175196598,0.004455339891225482,0.28063833927261234,0.8269532492121572
circ20859,0.004803649871240155,0.02049464287579422,0.815262827084434,0.9647003984984427
circ20873,-0.0036435570029578258,0.020679594343954152,0.8605731277258396,0.9693803723731477
circ20924,0.03719860365675706,0.03341273835092502,0.2687908529935307,0.824369180271871
circ20939,0.0027185600064343622,0.0016105095442811785,0.09516322102647276,0.7072466997003033
circ2094,-0.012258448410767396,0.030077764192720388,0.6846471422585322,0.9366755687768398
circ20943,0.0017659592132002661,0.0026983235716125766,0.5146215388719951,0.8906877237700902
circ20950,0.0034366260057813527,0.006208029864503908,0.5813562127878518,0.9164234645363916
circ20992,-0.004999100186325046,0.009858435652606698,0.6134373122713564,0.9274860157866168
circ21003,0.04536230367217689,0.021364470457291958,0.03671022040791601,0.6363029290535749
circ21020,-7.112518265748883e-4,0.002175786947828378,0.7445709706087382,0.9484266428784958
circ21051,0.006008696299744702,0.002769511977067967,0.03289757365434239,0.6363029290535749
circ21068,0.0023466536430060904,0.005602867026757031,0.6764216193037116,0.9366755687768398
circ21078,-2.9550327736800293e-4,0.002085686852652371,0.8876749069622389,0.9824580042178235
circ21097,0.0031113557204873557,0.0063941165367043884,0.6278266383440252,0.93477279683619
circ211,5.133077866700293e-4,0.0020862023375983183,0.8062518302007272,0.9647003984984427
circ21108,0.08005445421370483,0.03565419760768838,0.02740745912098996,0.6363029290535749
circ21115,0.01168736488762457,0.013895744587171006,0.40272248733631566,0.8602206496437207
circ2113,4.6029760157381786e-4,0.0013887853852318497,0.7411483297094823,0.9484266428784958
circ21131,0.010576149480830013,0.00843928419564258,0.21365017166688213,0.7716480053363823
circ21220,0.001035904787508347,0.0037871314114906306,0.7851231703852434,0.9647003984984427
circ21224,0.027802850379395623,0.018815823942962908,0.143291174051863,0.7302338677643018
circ21246,0.007669707633582935,0.00922602734833032,0.4081825602080644,0.8602206496437207
circ21262,0.005055280040217252,0.005939282222900774,0.39712942533558027,0.8556040464547053
circ21294,0.015723485134499834,0.005167031671968298,0.0031357651519905577,0.5539851768516652
circ21297,-0.03633483961649244,0.03775702245876516,0.33867750731766055,0.8452411764392322
circ21301,-0.0673002990676995,0.04059712082463644,0.10114096124187741,0.7072466997003033
circ21305,0.003202762713995154,0.002161420373004075,0.14218393400774393,0.7280916427449688
circ21318,7.897969001024532e-4,9.489404149516202e-4,0.40763167346993134,0.8602206496437207
circ21339,0.0034481842702241286,0.00850499913727937,0.6862044300312117,0.9366755687768398
circ21366,0.005276043584718437,0.004139763160595996,0.20605016012242405,0.7716480053363823
circ21395,-5.281911375361156e-4,0.0022851915916895903,0.8177776066419167,0.9647003984984427
circ21412,-0.009259719505496549,0.005680250461247494,0.10685699079771234,0.7072466997003033
circ2145,0.04027139164792953,0.025023027808723737,0.11133189773518558,0.7072466997003033
circ21460,-0.0048681460763461215,0.005346557697947278,0.3651852212010588,0.8452411764392322
circ21473,-0.004216073474428729,0.007394698028374404,0.5701173746873578,0.9114998750657606
circ21483,0.026715355896728653,0.014443386446867816,0.06792176134635229,0.6873145234208944
circ21515,-7.205048395994252e-4,0.020490168567818635,0.9720338437731117,0.9993752419005805
circ21619,-0.0025655564951536543,0.003946600689356944,0.517443938965805,0.8906877237700902
circ21623,0.0046932084885203266,0.006821224369767154,0.4933521781586151,0.8840822159864296
circ21639,0.015401572768491058,0.013133284163448259,0.24426568776244686,0.8041985928632528
circ2166,-0.0010726265975666731,0.007718486134513832,0.8898116595283188,0.9824580042178235
circ21683,0.0014741457349837096,0.0028027703443264692,0.6003183730503328,0.921784713515297
circ217,-0.0039546939912477996,0.005070522659035195,0.43764575980822773,0.8733056304934395
circ21708,2.677471871971479e-4,0.0022792195321679615,0.906768897697291,0.9867876113407429
circ21709,-2.6045132345130267e-4,0.01371895996798465,0.9848988175331204,1
circ21721,3.7980403838989133e-4,0.0016304448764968003,0.8163775840829728,0.9647003984984427
circ21724,-0.006792968158604856,0.012812438462937486,0.5973989435461422,0.9209947530095062
circ21753,0.0035622885700057013,0.006188455983845966,0.5664197169767548,0.909856741563028
circ21755,0.0025995209506388985,0.006603320547950593,0.6948351045711412,0.9366755687768398
circ21758,0.006040615594193632,0.015280844145990263,0.6936309367815212,0.9366755687768398
circ21762,0.0036094975055234353,0.008456050721917465,0.6705910013680745,0.9366755687768398
circ21770,-0.015220213091647098,0.011804672785676184,0.2008621530536793,0.7716480053363823
circ21771,0.00473596538945556,0.0027498116638650814,0.08874205480237617,0.7072466997003033
circ21794,0.0028104351559236165,0.006018108179829765,0.6417260240029706,0.9366755687768398
circ21803,-6.661369246357908e-4,0.002717248877350157,0.8069444470502605,0.9647003984984427
circ21813,0.01507152197465294,0.017544591807690028,0.3927921645388327,0.8556040464547053
circ21820,0.021297428853336468,0.013511590251567318,0.118775965743088,0.7072466997003033
circ21841,0.016062031324927412,0.014828789752414124,0.2818716718762046,0.8269532492121572
circ21844,-0.021403208613210663,0.02293459293145234,0.35340909403891807,0.8452411764392322
circ21871,-2.7576538744641363e-4,0.006470754348868222,0.9661090463234692,0.9984377862131624
circ21895,-7.589717176284809e-4,0.004800428615383309,0.8747580998190729,0.9801729236873333
circ21897,0.0030515446144917598,0.007694980356376153,0.6927074867404259,0.9366755687768398
circ219,1.1879574263037418e-4,7.857253597031169e-4,0.880190773007197,0.9811275844672442
circ21933,-0.008897169320171086,0.00333785307621013,0.009235937046533553,0.570596263638896
circ21947,-0.0018147330380723142,0.0019798578602290683,0.3620091346472105,0.8452411764392322
circ21958,-0.004104801123419521,0.014309366356486117,0.7749335420177852,0.9641191954681365
circ21971,7.949897336722809e-4,0.00683290699283466,0.9076584160917212,0.9867876113407429
circ22014,0.0042892963779049,0.00847789535655758,0.6142407387567972,0.9274860157866168
circ22021,0.0013273419716339624,0.0060484434355646405,0.8268368952850735,0.9652501200464515
circ22025,0.0073896781586453904,0.00736563888354297,0.31864960588263946,0.844628293467569
circ22040,-0.010418089159292591,0.010445709176472607,0.3214906444110066,0.844628293467569
circ22043,0.0015830104508690397,8.05685348759302e-4,0.052783016655407924,0.6578079735136376
circ22114,0.011817588815611456,0.011074745416889898,0.289031756069933,0.8280663533800986
circ22116,0.0016147566355611447,0.003126228078849689,0.6068653797678396,0.9229229591878192
circ22122,9.211137327508254e-5,0.0036083413827524176,0.9796956130421663,1
circ22159,0.009880054986535842,0.01543886908280978,0.5239697816732024,0.8906877237700902
circ2216,0.005832020570007518,0.017837254568591743,0.7445233111062393,0.9484266428784958
circ22191,0.008635456254866327,0.04785728971757921,0.8572455787472653,0.9693803723731477
circ22230,0.006890221433460648,0.010416003781723644,0.5101218275243153,0.8893571335127867
circ2227,0.028405047147662073,0.02660815726357122,0.2888270845431082,0.8280663533800986
circ22307,0.005049909511700103,0.005932347004220134,0.3970798634295044,0.8556040464547053
circ22323,0.004155901397851505,0.006196751771133523,0.5043003495975036,0.8840822159864296
circ2233,-6.042794820213269e-4,0.004932865453791767,0.9027986180378988,0.9855474100104765
circ22330,0.01314034515507009,0.012614481715690167,0.3005814648016704,0.8384640860257122
circ22361,0.012221211799528014,0.011772142020783602,0.3022166558150268,0.8394428821848717
circ22391,0.009256459310369553,0.0060819722914747945,0.13182242968226648,0.7117141091694561
circ22397,-0.002277210868314456,0.02331866990487817,0.9224408007872033,0.990207210840241
circ22401,0.04505792790564937,0.027559544304522784,0.10585095777385632,0.7072466997003033
circ22404,-2.7823949850567684e-5,0.003811558152230521,0.9941931005582587,1
circ2241,0.0029124171504638047,0.004087214746891105,0.47811174380882027,0.8840822159864296
circ22411,0.005831842616403595,0.0036287684368778344,0.11182731339437997,0.7072466997003033
circ22416,0.026815409379764163,0.029819252310132598,0.37111309402340276,0.8452411764392322
circ22417,-0.011074189066332738,0.005059438622621865,0.03141920255298244,0.6363029290535749
circ22419,0.10584547179314356,0.0773057952031836,0.17463701637337975,0.7681130180737865
circ22431,0.04559395178122968,0.01573749732126918,0.0048138745819213844,0.570596263638896
circ22457,-0.0024714705092757808,0.006842099024177438,0.7188563711407223,0.9436811673448331
circ22472,-0.004926782836074571,0.007665882302815937,0.5221969732650366,0.8906877237700902
circ22492,-0.03876158620445698,0.03477321287561362,0.2681977251689513,0.824369180271871
circ22504,5.652634073674588e-4,0.0024910451826134095,0.8210453397646191,0.9647003984984427
circ22518,6.708488591766349e-4,0.0012772356836222739,0.6008201492277366,0.921784713515297
circ22522,2.894557069481889e-4,0.0015264333767802877,0.85006300598197,0.9693803723731477
circ22526,-0.003383770204679603,0.002793847378289903,0.22927487382447176,0.7904709174484496
circ22537,0.007932793531129446,0.0029562096196281596,0.008793762048816389,0.570596263638896
circ22544,0.01841294580711947,0.012668017834924262,0.14985608857335955,0.7409525795125014
circ22563,0.0048968193102009025,0.002648998046970691,0.06808304241433388,0.6873145234208944
circ22620,0.047163476410934935,0.021350340875421606,0.029928496272388704,0.6363029290535749
circ22633,0.0029953549582081157,0.01521477998838328,0.8444094619594197,0.9693803723731477
circ22653,0.0010870338299423426,0.0012976675983523997,0.40461458951020624,0.8602206496437207
circ22655,0.0021933922371986173,0.0016519668115146575,0.18790216610202318,0.7716480053363823
circ22660,0.0015098041179645724,0.011112441051419678,0.8922561135176414,0.9824580042178235
circ22669,0.002991844738809797,0.003799488846907531,0.43327104645465964,0.870018248671684
circ22696,0.013697515392753098,0.009074842808039782,0.13499560403056365,0.7190720616703391
circ22710,-0.004795231611967453,0.007574931501351232,0.5284481433897086,0.8906877237700902
circ22719,0.04628243372367277,0.03635924072423789,0.20660011867199876,0.7716480053363823
circ2276,0.0324580167368331,0.07085615430207852,0.6480897079039938,0.9366755687768398
circ22792,0.005772723918258864,0.006972461691378904,0.4100833094925074,0.8602206496437207
circ22798,0.002789111923513306,0.008248363258629857,0.7361105558675671,0.9484266428784958
circ22820,0.01072053877403167,0.008655556636247373,0.2189952009912033,0.7716480053363823
circ22864,0.00818440367380744,0.00771201162826444,0.2916527725291833,0.8310535991422966
circ22874,0.004286588710492556,0.025903566015800815,0.8689665722421862,0.9747138270653093
circ22891,0.014346337022583408,0.008768451874750647,0.10559883768246446,0.7072466997003033
circ22924,0.0934250681336661,0.12616726495530384,0.46109491239753475,0.8784154236713472
circ22943,0.01428675699432216,0.014030671310125782,0.3115172453969685,0.8428014471964042
circ22948,0.004025184894817362,0.003634201381590157,0.27124079452596966,0.824369180271871
circ22951,-0.0018393989891458348,0.0033143351215062958,0.5803990381281481,0.9164234645363916
circ22955,0.008957011663009003,0.005202494905718342,0.08885332656376858,0.7072466997003033
circ22961,-0.0014985932586771059,0.002722970922406337,0.583555930680378,0.9164234645363916
circ22965,-0.007575878200252313,0.005862496388537409,0.19985290746696782,0.7716480053363823
circ23056,0.0035675881699757327,0.004047704134153929,0.3806544007746029,0.8458986683880064
circ23092,0.019218832260222148,0.0204856385416141,0.35088359117239354,0.8452411764392322
circ23164,0.013153574435454746,0.05543010666482874,0.8130086733942119,0.9647003984984427
circ23168,0.006095046072932155,0.0035690278950066445,0.09141871556943333,0.7072466997003033
circ23179,0.02430990216052669,0.014966004615056825,0.1080947746283155,0.7072466997003033
circ23201,0.00446747380827275,0.00399022237543802,0.266111542189292,0.824369180271871
circ23261,-8.135832070582574e-4,8.904469331761017e-4,0.3635317718106591,0.8452411764392322
circ23275,0.011329405134911038,0.01657437063116023,0.4961634362599361,0.8840822159864296
circ23364,0.029093766529942007,0.01241872900447869,0.021536936500827778,0.6202204212480197
circ23370,-9.629137530587928e-4,0.0014210983280596632,0.4999198225447202,0.8840822159864296
circ23376,0.003985797239812816,0.006380843601748644,0.5339138664028706,0.8954884468149413
circ23422,0.00317863442158175,0.0083509376481005,0.7044487431140741,0.9380850096745209
circ23433,-9.304344038892525e-4,0.0020638960244801076,0.6532987276816574,0.9366755687768398
circ23448,-9.196158774179203e-5,0.0013836765190468922,0.9471700266816845,0.9924127811991401
circ23450,-0.002907337031222218,0.0024613972420576614,0.24090735857937717,0.8041985928632528
circ2349,0.03810694739506649,0.03252478085114865,0.2446987302699975,0.8041985928632528
circ23504,9.055017596523433e-4,0.0033046361614289007,0.7847580819859109,0.9647003984984427
circ23519,0.016366737590321902,0.023809332860926933,0.4937417496683558,0.8840822159864296
circ23520,0.0011895189710493211,0.01139327686038472,0.917099565144304,0.990207210840241
circ23534,-0.003506673579542356,0.004603965665778493,0.4484195731973669,0.8734218653405886
circ23539,-0.0024370310750356254,0.004066017633467416,0.5505617231336093,0.9051679003536066
circ23546,0.006050046690932082,0.004184933750356686,0.1520342813131789,0.7409525795125014
circ23583,0.011164447568405095,0.0066948985240656,0.09916307490287274,0.7072466997003033
circ23601,-0.01832592797081275,0.013227515675008565,0.169629917406053,0.7586823310144142
circ23609,0.0183175081548295,0.012267529994222834,0.13918444166575974,0.723213275322085
circ23639,-0.03912854047832931,0.03382872868788621,0.25072709586231084,0.8152476123130352
circ23683,-0.0010198376837073102,0.004528943836318939,0.8223910115991167,0.9647003984984427
circ23685,-0.02879132305742346,0.018648082334467207,0.12640981434898746,0.7117141091694561
circ23697,-0.004062565012290291,0.012137181656818543,0.7386802487343405,0.9484266428784958
circ23699,0.04115481655022034,0.01798322798973254,0.024649554900726255,0.6202204212480197
circ23708,-9.905006223567968e-4,0.005734940184058913,0.8632972372832561,0.9693803723731477
circ23709,-9.905006223567968e-4,0.005734940184058913,0.8632972372832561,0.9693803723731477
circ23716,0.008249549217318498,0.005141283254323037,0.11238702154823116,0.7072466997003033
circ23717,0.008249549217318498,0.005141283254323037,0.11238702154823116,0.7072466997003033
circ23720,0.0013243029757542748,0.0043580723079011605,0.7619846992561212,0.9547326019048328
circ23721,0.0013243029757542748,0.0043580723079011605,0.7619846992561212,0.9547326019048328
circ23736,0.016271260354724527,0.010637486624867337,0.1299144715895888,0.7117141091694561
circ23768,0.006289853441828579,0.028876619324835207,0.8281053689683698,0.9656674269598152
circ23789,0.009030974563645752,0.007671185089145987,0.24245688380567748,0.8041985928632528
circ2379,-0.02000807269060738,0.02017885035856129,0.32430539192575525,0.844628293467569
circ23809,0.04271146405586768,0.029445978994422334,0.15068718735755143,0.7409525795125014
circ23832,0.021570574343962062,0.021134969641757543,0.31040462302783584,0.8428014471964042
circ23844,7.4944912725054064e-6,0.019936963162841367,0.9997009697536443,1
circ23864,7.334080698872945e-4,0.0019017239229154222,0.7007393641887113,0.9366755687768398
circ23880,0.015533686751140169,0.00822369560369688,0.062398647036183495,0.6701053969276493
circ23937,-9.008431571010118e-5,0.011881540459063153,0.9939687934916717,1
circ24028,0.013162620231248787,0.021523963861774825,0.5425179985074065,0.8999516094176069
circ24029,0.007127233497053932,0.009511479068894572,0.4557770677560924,0.8740702607665968
circ24043,0.002324026342576863,0.0020965901499722097,0.27085668839384347,0.824369180271871
circ24081,0.001200507102414073,0.006384020930699328,0.8512974343861365,0.9693803723731477
circ24176,-0.002330970712926648,0.007644472430467125,0.7611885804428954,0.9547326019048328
circ24182,0.013176562635481904,0.018680157223827487,0.4825503052179052,0.8840822159864296
circ24196,0.012398970763831433,0.012490953583215092,0.3237724249096271,0.844628293467569
circ24197,0.021832287550759003,0.02294596891975404,0.34413087797198594,0.8452411764392322
circ24231,0.0049008969128179975,0.016617458822095567,0.7687879428769953,0.9609849285962441
circ24309,-4.3110094751353336e-4,0.002973514885132029,0.8850779458413135,0.9824580042178235
circ24340,-6.610343210291104e-4,0.002366118859107722,0.7806520849365312,0.9647003984984427
circ24341,-0.0012697852261478744,0.005649792595743371,0.822726931693336,0.9647003984984427
circ24342,-0.0043766582350734835,0.0062938442770433395,0.4887551194731371,0.8840822159864296
circ24345,-0.0033746866845727206,0.004272814809014229,0.43189279393494306,0.870018248671684
circ24418,0.0013985221214761262,0.011750940312427216,0.9055521346452369,0.9865213388735367
circ24419,-0.0038626986330902407,0.009051438462253819,0.6706665387045525,0.9366755687768398
circ24445,-0.0019335319513590968,0.002827066403878807,0.4959208005091499,0.8840822159864296
circ24470,0.016159938575602304,0.012262728838282666,0.19119325417938848,0.7716480053363823
circ24483,0.005307428821974976,0.005972062582359735,0.3767275998803532,0.8452411764392322
circ24489,-0.001415489900701466,0.0028376334580033336,0.6192203273556056,0.9296102929182863
circ24542,0.060485270608065585,0.04510796805692206,0.18361117076882294,0.7716480053363823
circ24543,-0.009677786662087361,0.012817707350706557,0.4523666076150784,0.8734218653405886
circ24546,0.0027153741855311182,0.008331922022914221,0.7453201825639499,0.9484266428784958
circ24562,0.013377840770462142,0.005842917440683428,0.02458440369005136,0.6202204212480197
circ24585,-0.0019418587732396577,0.004728269153769133,0.6823572753465584,0.9366755687768398
circ24597,-0.01845156604332063,0.012138144971726501,0.13227860718125078,0.7117141091694561
circ246,-9.271437400512431e-4,0.0013835193714758804,0.5046324527495768,0.8840822159864296
circ2462,-0.0028636719619426756,0.005886106449767218,0.6278851239126106,0.93477279683619
circ24687,0.019272063531066308,0.00912731817569243,0.037739499550891516,0.6363029290535749
circ24688,0.007614481935447994,0.010143196462319298,0.45495716470267233,0.8740702607665968
circ24733,4.884431826625202e-4,0.008257252290344626,0.9529722485651863,0.9924127811991401
circ24759,0.005191183484641827,0.003183848074332403,0.10679048272239652,0.7072466997003033
circ24800,0.0043093678539200065,0.0034839020477428553,0.21959881754317132,0.7716480053363823
circ24826,0.005855564803493566,0.01056012888921078,0.5807295304873175,0.9164234645363916
circ24879,7.082283092494409e-4,9.374716232698076e-4,0.45210777878203645,0.8734218653405886
circ24880,0.0010051196098790883,0.0016924380989378944,0.5542018559712176,0.9051679003536066
circ24890,-0.0021698731641478365,0.003484282890400953,0.5351493754786973,0.8961427140717522
circ24895,0.0034240754896606622,0.0018319722170653675,0.06514084513512741,0.6836563944874758
circ24900,0.016326934274849714,0.03482965385992859,0.6404662713532773,0.9366755687768398
circ24915,0.016505632140920445,0.010540246348855087,0.12116224578068563,0.7072466997003033
circ24994,0.014657161444705264,0.007251316326178597,0.046470368896156,0.6415714176512006
circ25042,0.0014297085121289738,0.0013012321318435327,0.27506090036058334,0.824369180271871
circ25062,8.513267491791358e-4,0.006692157562960992,0.8990798282157846,0.9827708852694653
circ25072,8.375033891919375e-4,0.0061813682682425874,0.8925538283601547,0.9824580042178235
circ25162,-0.008800779720644933,0.013043625235831044,0.5017295474140997,0.8840822159864296
circ25195,0.0014290237305309968,0.002752920412269999,0.6050767861267787,0.9225982985797554
circ252,0.008769797582620453,0.003932906662139538,0.02845751165152575,0.6363029290535749
circ2521,-0.004997364901476201,0.005796885341938516,0.3911287355947437,0.8556040464547053
circ2524,0.006129781973498753,0.005469890592058208,0.265672909875671,0.824369180271871
circ25278,2.3000159747815392e-5,0.009053026172980386,0.9979789894488378,1
circ25287,0.005838796359020361,0.0030769791752689474,0.06122912138832223,0.6691017388826965
circ25314,0.15421498465517255,0.06595074405485364,0.021775712203381824,0.6202204212480197
